place,water_tap_id,lat,lon
Vana-Rannamõisa 31 pumpla,1110,59.436113500000005,24.60464478164557
Vana-Vastseliina Sotsiaalmaja,645,57.719981250000004,27.34527850844868
Vana-Vastseliina raamatukogu,645,,
Vana-Vigala Pk väljuv vesi,686,,
Vana-Vigala kauplus,686,58.780818,24.2506558
Vana-Võidu kauplus,169,,
Vana-Võidu lasteaed,169,58.39361555,25.660983070197073
Vanalinna Kool Sillamäe linn,630,59.3486966,26.354578
"Vanalinna Kool, Sillamäe linn",630,59.3486966,26.354578
Vanamõisa VTJ,1095,,
Vanamõisa puhkekeskus,1095,,
Vanaõue Puhkekeskus,1421,,
Vango puhketalu,1600,,
Vanurite hooldekodu hoone veetorustik,163,,
Vanurite hooldekodu hoone veetorustik,747,,
Vao elamu nr 2,454,,
Vao küla,454,58.93963145,25.97080937451389
Vao lasteaed,454,,
Vao pumpla,454,,
Vara Põhikool,344,,
Vara lasteaed,344,42.6919116,23.7036415
Varbla Põhikool,710,,
Varbla puhkeküla,1448,58.43407325,23.68177285
Varbla pumplast väljuv,710,,
Varbla Õpetajate maja,710,,
Varbola lasteaed-kool,682,59.04565045,24.45238391435207
Vardja 2,984,59.1570379,25.1973095
Varemurru Puhkekeskus,1450,,
Varese Külalistemaja kraan,779,57.872884,26.8080357652439
Varese Külalistemaja köök,779,57.872884,26.8080357652439
Varesmetsa küla,1471,59.103748949999996,27.403473075430703
Variku kool,276,58.350842799999995,26.715223327127955
Variku pumpla,1566,57.8824745,27.786704937903238
Varinurme küla,692,59.356872,26.899682316179664
"Varinurme, Heina",692,,
Varja 42,698,59.3908166,27.10164361782646
Varja küla kohviku vee kraan,698,59.3908166,27.10164361782646
Varja küla puurkaevu pumbajaam,698,59.3908166,27.10164361782646
Varja tapamaja,170,,
Varstu kool,629,57.6475685,26.666056842857145
Vasalemma Kivi tn pumpla,1102,59.233932,24.2887402
Vasalemma Põhikool,1104,59.229498750000005,24.250163213063807
Vasalemma lasteaed Sajajalgne,1105,,
Vasavere küla,747,59.297432900000004,27.546718984109198
Vasta kool,957,59.459997,26.69155773964497
Vastemõisa Rahvamajast,603,,
Vastse-Kuuste Kool,531,58.1652455,26.931840471162737
Vastseliina gümnaasium,644,57.7342924,27.28767495522415
Vastsemõisa õppekoha söökla,603,,
Vatla Põhikool,1235,,
Vatsla veevärk,1904,,
Vatsla veevõrk,1904,,
Vedu küla elamu 1-1,372,58.499426,26.77693680212746
Vedu küla elamu 5,372,58.499426,26.77693680212746
Vee villimiskoht,1147,,
Veekeskuse hotelli tuba nr 10,418,,
Veekeskuse hotelli tuba nr 12,418,,
Veekeskuse meeste dušširuum,418,,
Veekeskuse naiste dušširuum,418,,
"Veelikse, Keldrimäe tee 2",2103,58.0394683,24.8546264
Veepargi pumpla,2305,,
"Veepuhastusjaam, Koidu 44.",939,,
Veere külmhoone,577,,
Veesilma kinnistu,1072,,
Veetrass,901,,
Veetrass,1028,,
Veetrass,1091,,
Veetrass,1240,,
Veetrass,1423,,
Veetrass - Ringtee 25,384,,
Veetrass KÜ 2 liitumispunkt,224,,
Veetrass PK 3,903,,
Veetrass PK 5,903,,
Veetöötlusjaam,1028,59.45747765,24.431679350000003
Veetöötlusjaam peale filtreid (uus puurkaev 51944),227,,
Veetöötlusjaamast väljuv vesi,169,,
Veetöötlusjaamast väljuva vee kraan,558,,
Veevärk,1374,58.36495175,25.629035391479817
Veevärk Võhma linn,885,,
Veevõtu hüdrant kai peal,1208,,
Veevõtukoht nr 18,1443,,
Vehendi Motelli köögikraan,1693,58.2241931,26.1312659
Veinitalu köök,1568,,
Veinitehase tootmisruumid I korrus,346,,
Veinitehase tootmisruumid I korrus K 31,346,,
Veinitehase veini filtreerimise ruum K 45,346,,
Veinitehase villimisruum (K31),346,,
Veldemani Puhkemaja köögist,1755,58.4093606,26.0394584
Vellavere puhkemaja köök,1721,,
Veltsi küla pumbajaam,1077,59.392256450000005,26.25922942007894
Venevere küla veevärk,1223,58.592093500000004,25.72648410622704
Venevere p/k 52505 pumbamaja,1223,,
Venevere puhkeküla köögist,1669,,
Vergi kauplus,1160,,
Vergi küla veevärk,1160,59.58842035,26.052741671165514
Vergi sadama baar,1764,59.6001195,26.10032562218238
Vergi sadama köök,1764,59.6001195,26.10032562218238
Veriora Külakeskus,537,,
Verska Mineraalvee tsehhi kraan peale veetöötlust (pk 10),2300,,
Verska Mineraalvee tsehhi kraan peale veetöötlust (pk 9),2098,,
Vesi RO-st,778,,
Vesi kupaaži söefiltri ja UV järel,285,,
Vesi peale rauaeratusfiltrit,1115,,
Veski 12,1213,58.2511115,22.4748125
Veski 7,1213,58.382090500000004,26.70919156594723
Veski 8,1213,58.24998,22.47666172368421
Veski Spordi-ja puhkelaagri köök,256,58.0609412,26.529587
Veski Spordibaasi pumbamaja peale filtreid,256,,
Veski külalistemaja-kohvik,1656,,
Veski tee 9-2 korterelamu,263,59.3722833,24.8269468
Veski tn TH9,1213,58.3813675,26.7094341
Veski tn ridaelamu,1050,58.3813675,26.7094341
Veski tn.3 veetöötlusjaam,654,,
Veski-Kaare 33,1050,,
Veski-Silla hotelli kalamaja,1060,,
Veski-Silla hotelli restoran,1060,,
Veskijõe Puhkemaja,1994,,
Veskimäe talu köögi kraan,2271,,
Veskisilla hotellimaja,1060,,
Vesneri küla elamu 3-2,374,58.4291935,26.856210773222287
Vesneri küla kortermaja,374,58.4291935,26.856210773222287
Vesse Kaubanduskeskus,306,,
Vetiku Suurtalu kontor,912,,
Vetiku küla Järve 13,912,59.332749199999995,26.449402582177118
Vetiku küla Järve 14-1,912,59.332749199999995,26.449402582177118
Vetiku küla Järve 20,912,59.332749199999995,26.449402582177118
Vetiku küla Järve tn 22,912,59.332749199999995,26.449402582177118
Vetiku küla puurkaev-pumpla,912,59.332749199999995,26.449402582177118
Vetiku küla veevärk,912,59.332749199999995,26.449402582177118
Vigala Hooldekodu,815,58.708766999999995,24.368070000000003
Vigala Piimatööstus tootmisruum 1,815,,
Vihasoo Noortelaagri köögikraan,1941,59.547104000000004,25.7468167840909
Vihasoo küla veevärk,1101,59.5554932,25.78252629610783
Vihasoo pumpla nr 690,1101,,
"Vihterpalu Kalatööstus, ruum nr 22 veevõtukoht",1385,,
Vihtra lasteaed,1323,,
Vihtra pumplast väljuv vesi,1323,,
Vihula Lasteaed-algkool,1162,,
Vihula küla veevärk,1162,59.5465337,26.1816463
Vihula mõis külmköök,935,59.545945950000004,26.182930349999985
Vihula mõisa peamaja restoran,935,59.53744265,26.085728349696183
Vihula mõisa restorani külmköök,935,59.53744265,26.085728349696183
Viigi kool,841,58.9505849,23.5350236
Viilutustsehh (proovivõtukoht nr. 4),389,,
Viimsi Kool,1353,59.50802135,24.8332975176896
Viimsi Pihlakodu,1353,59.51398825,24.85168265808897
Viimsi VTJ,1353,,
Viimsi aiakeskus,1353,,
Viinistu Hotell,1263,,
Viinistu pumpla nr 1047,1100,59.65133185,25.744552505774855
Viiratsi Lasteaia köögist,169,,
Viisu lasteaed,695,,
Viisu pk 51630,695,,
Viitina Lasteaed,498,,
Viitna kõrts,999,59.456443,26.0123347
Viitna puhkekeskuse saun,1274,,
Viivikonna veevärgi proovivõtukraan,190,,
"Viljandi Haigla pemaja, Pärna tee 3",280,58.3826573,25.5777772101606
Viljandi Lasteabi ja Sotsiaalkeskuse Väikemõisa Väikelastekodu köögist,1273,,
Viljandi Vaksali tn 19 kauplus Kantre A ja O,169,58.3634992,25.5954662
Viljandi maantee kortermaja,2309,58.1260316,25.358787
Viljandi mnt 26 (Türi Tervisekeskus),371,58.1644776,25.4406573
"Vilju kinnistu, Kaagjärve küla",214,,
Villa Andropoff,1452,58.3869775,24.39044600879743
Villa Hanson,1819,60.61161775,15.646849585816923
Villa Nõva,1616,45.7172281,13.371280688098388
Villamaa puhkeküla peamaja kontrollkraan köögis,1559,58.91537155,22.390872334331082
Villardi 33,306,59.427183400000004,24.72846225
Villardi 4,306,59.43118165,24.72630850717701
Villimis liinile minev vesi PET2,285,,
Villimiskraan,1486,,
Villitud joogivesi,453,,
Villitud joogivesi,2430,,
Viluste Põhikool,541,57.993105,27.330717899509807
Vinni Lasteaed,1307,59.170333,26.593815632795806
Vinni Spordikeskus,1307,,
Vinni Spordikompleks,1307,,
Vinni alevik,1307,59.29555295,26.430183956037823
Vinni aleviku apteek Sõpruse 1,1307,,
Vinni kauplus,1307,59.0679778,26.55882
Vinni pumbajaam,1307,,
"Vinni vallamaja, Tartu mnt2",1310,59.2860332,26.40927
Vinni-Pajusti Gümnaasium,1307,59.2888332,26.422084410077474
Vironia keskuse söögi koht,163,,
Virtsu kool,1154,,
Virtsu lasteaed,1154,,
Virtsu sadam,1154,58.5750276,23.5083415
"Viru 12, Sillamäe linn",630,59.436689,24.7482953
Viru 17a,630,59.3609575,26.9732195
Viru 22/1,630,59.378324649999996,28.182768934494284
"Viru 27, Sillamäe linn",630,59.4367219,24.7518574
"Viru 28, Sillamäe linn",630,59.338609000000005,26.364956
"Viru 31, Sillamäe linn",630,59.3810775,26.341221055294117
"Viru 39a, Sillamäe linn",630,59.3561185,27.1567328828125
"Viru 6, Püssi linn",752,59.4367708,24.7473207
Viru Haigla Hooldekodu,971,59.2694887,25.964831780549908
Viru Rand tootmistsehh,611,59.58096205,25.96546786529195
Viru Vangla,758,59.35639515,27.456106387084212
Viru jalaväepataljon,271,59.35055165,27.443906839697714
Viru pst 29 hoone veetorustik,630,59.3920184,27.782718
Viru-Jaagupi alevik,967,59.2450232,26.4744117
Viru-Jaagupi pumbajaam,967,,
Viru-Nigula lasteaed,956,59.446365,26.69397932184874
Viru-Nigula pumbajaam Kunda tee 2a,956,,
Virumaa kolledži veetorustik,163,59.4015381,27.291021405396055
VitaMaja,1657,,
Vitsiku küla puurkaev kat nr 2457,196,59.3312145,27.211788894965736
Vitsiku küla veevärgi proovivõtukoht,196,59.3312145,27.211788894965736
Vodja (mõisa)kool,1174,,
Vohnja kool,1003,59.374229,26.04218966845591
Vohnja küla elamu nr 5,1003,59.38107495,26.043656255166795
"Voka alevik, mahuti",576,59.408192400000004,27.590956033217914
Voka aleviku pumbajaam,576,,
Voka lasteaed Naksitrallid,576,,
Volta Energeetika (puurkaev),1166,,
Volta Energeetika OÜ,1166,,
Voore Puhkekeskus,447,,
Voore Põhikool,433,,
Voore kauplus,434,,
Voore küla Halliku talu,433,58.7188723,26.74959879489237
Voore küla Räni talu,433,58.7188723,26.74959879489237
Voose Rahvamaja tänavakraan,1292,59.205457499999994,25.42560723165138
Voosemetsa õlleköök,2077,,
"Vorbuse küla ridaelamu, Jänese tee 4-3",359,58.43218885,26.629240154285704
Vorbuse osakonna kontor (Vorbuse lüpsufarm),373,,
Vormsi lasteaed,1171,59.45293885,24.86729221733885
Vorstitsehhi kraan,170,,
Vudila Mängumaa köök,1432,,
Vägari küla pumbajaam enne filtrit,405,58.71837205,26.252780866375602
"Vägari küla pumbamaja, peale filtrit",405,58.71837205,26.252780866375602
"Vägari küla, Vägari tee 18",405,58.71837205,26.252780866375602
Vägeva kodu,1429,,
Vägeva tee 45,991,59.3950216,24.8216938
Väike Päike eralasteaed,1353,,
Väike tooma tänav,1093,59.3484911,24.6399429
Väike-Kamari Kaarlimõisa tee 25-7,277,58.6317649,25.9820011
Väike-Maarja Gümnaasiumi algklasside maja,909,,
Väike-Maarja Tammi puurkaevu veevärk,911,59.10916400000001,26.262443500000003
Väike-Maarja apteek,911,59.128426,26.252485
Väike-Vägeva 18-1,991,59.3927762,24.8142927
Väikemõisa peremaja köögist,1273,,
Väimela  Kutsehariduskeskuse Tehnomaja,514,,
Väimela kauplus,513,,
Välja 25,1265,59.000310999999996,24.801090000000002
Vändra  Hoolekandeküla,624,,
Vändra Gümnaasium,624,58.6456182,25.040175932717027
Vändra Lasteaed Mürakaru,624,,
Vändra Lasteaed Rukkilill,624,,
Vändra Tervisekeskus,624,,
Vändra päevakeskus,624,,
Vändra veetöötlusjaam,624,,
Väo asula elamu,1278,,
Väo karjääri admin.hoone,1277,,
Värska Gümnaasium,534,57.9550143,27.63674227195689
Värska Pikk tänava veetrass,534,57.9588727,27.6310253
Värska Sanatooriumi Veekeskuse fuajee kraan nr 6,1482,57.9626343,27.6292525
Värska Sanatooriumi ravila fuajee kraan nr 4,1481,57.9626343,27.6292525
Värska Sanatooriumi ravila fuajee kraan nr 5,1480,57.9626343,27.6292525
Värska Sanatooriumi ravilaruum,1482,57.9626343,27.6292525
Värska Sanatooriumi söökla,418,57.9626343,27.6292525
Värska Veekeskus,418,57.98279495,27.623862049516582
Värska Vesi AS Mineraalveetsehh (joogivesi),443,,
Värska Vesi AS Mineraalveetsehh (joogivesi) katastri nr 11196,443,,
Värska Vesi AS Mineraalveetsehh (mineraalvesi pk 7),1430,,
"Värska Vesi AS puurkaev nr 7 kat Nr 13456, kraan villimisruumis , enne vee karboniseerimist",1430,,
Värska veetöötlusjaam - peale töötlust,534,,
Vääna kortermaja,1256,,
Vääna lasteaed-algkool (Mõisakool),1256,,
Vääna pumpla (peale filtrit),1256,,
Vääna-Jõesuu kool,1418,59.432572699999994,24.37093125373122
Vääna-Viti Kodu,1417,,
Väätsa Eakate Kodu,1019,,
Väätsa lasteaed,1019,,
Väätsa põhikool,1019,58.8882565,25.45135533459596
Võhma Elko kontorist,885,,
"Võhma Kool, Veski 12",885,58.6339541,25.5517098
Võhma lasteaed Mänguveski,885,,
Võhma linn Pargi 11 pumbamaja,885,58.63051695,25.55336158147776
Võhma toidutare köögist,282,,
Võhmanõmme küla (Jefimov) Uus 5,1507,58.649107,26.009881
Võhmanõmme küla Uuesoo talu-Marge Kiipuse eramu,1507,58.649107,26.009881
Võhmanõmme küla veevärk,1507,58.649107,26.009881
Võhu Vein tehase kupaaziruum,965,59.2272251,26.5690527
Võhu veinitehase tootmisruum,965,,
Võidu 7,614,59.3856839,24.715449381504065
Võidula pumplast väljuv vesi,1326,,
Võidula tee 1,1326,,
Võisiku Kodu köök,420,,
Võisiku küla pumbamaja peale veepuhastusseadet,420,58.61295175,25.923577349106772
Võisiku tee 9,420,58.627002,25.9217586
Võiste Sotsiaalmaja,993,,
Võiste pumplast väljuv vesi,993,,
Võitsehh,778,,
Võnnu Keskkool,290,58.28316715,27.051814702071376
Võrnu küla veevärk,652,59.298743,27.168901579644952
Võru Juust,780,,
Võrusoo VTJ peale filtreid,654,,
Võsu Männi tn pumbamaja,1770,59.5692199,25.9578454
Võsu Männi tänav,1770,59.5692199,25.9578454
Võsu Spordihoone,1156,59.5778375,25.971615596551725
Võsu aleviku veevärk,1156,,
Võsu kooli köök,1156,59.5833906,25.9812196
Võsu veetöötlusjaam,1156,,
Võsupere küla,1161,59.4895555,25.963900411229773
Võõpste kortermaja,364,,
World Trade Center Tallinn,306,38.0643527,46.366038
Y2K Ararat Kelluka kauplus,336,,
abihoone köök,1564,,
asulasse minev toru,1300,,
asulasse minev toru,1368,,
dušširuum,402,,
elamu,508,58.9215827,25.88239837068253
elamu,1297,58.9215827,25.88239837068253
elamu Oja tee 6,647,,
elamu Saare tee,650,,
elamu Välja,671,,
elamu nr 20,861,,
elamud Mäe tänaval,669,,
eraelamu Männi 16,303,,
eramu_aasa tn 10,482,,
joogivesi / tarbevesi (Sanatooriumi kaev),440,,
joogivesi juustulast,442,,
joogivesi pakketsehhist,442,,
joogivesi separeerimisruumist,442,,
jookide valmistamise ruum,346,,
juustu sulatamise ruum,1012,,
kaev/liitumispunkt,747,,
kaev/liitumispunkt Ehitajate-Põllu,163,,
"kaev/liitumispunkt Juurdeveo 4, Kohtla-Nõmme",165,,
kaev/liitumispunkt Pargi 70,693,,
kapsa hapendamise ruum,346,,
"kastmeosakond,salatikastme valmistamise ruum",346,,
kauplus,1155,58.3959159,24.473383885585385
kauplus,1209,58.3959159,24.473383885585385
kauplus Abacus,921,,
klientide köök,1706,,
kohukese seguruum,278,,
konservihoone söögituba,346,,
konservitehase eesköök (K42),346,,
"konservitehase olmehoone II korrus, naiste riietusruumi kätepesu kraan",346,,
kontsentraatide ruum,346,,
korterelamu,927,58.2661495,26.46896522483316
kortermaja,1235,59.363555649999995,25.07903539497957
kraan 15,916,51.2609502,5.7614973
kraan 20,916,51.2607783,5.7539146
kraan 21,916,51.2614088,5.7599215
kraan 31,916,51.2617991,5.7606525
kraan 34,916,51.2617749,5.7518982
kraan 5,916,51.2625896,5.7617547
kraan peale filtrit,507,,
kraan õlletsehhis,1428,,
kulinaariatsehh- proovivõtukoht nr. 8,389,,
köögi kraan,1610,,
köögi kraan,1618,,
köögist,457,,
köögist,1421,,
köögist,1678,,
köögist,1686,,
köögist,1687,,
köögist,1698,,
köögist,1753,,
köögist,1755,,
köök,1490,59.4404418,24.7478962
köök,1521,59.4404418,24.7478962
köök,1537,59.4404418,24.7478962
köök,1538,59.4404418,24.7478962
köök,1540,59.4404418,24.7478962
köök,1544,59.4404418,24.7478962
köök,1548,59.4404418,24.7478962
köök,1799,59.4404418,24.7478962
lasteaia köögist,586,,
logistika kontor (K5),346,,
logistika kontor V5,346,,
mahuti,278,-16.7978784,-150.9671754
majoneesi osakond,346,,
marinaadi valmistamise ruum,346,,
"naiste dušširuum, Painküla tööstus",349,,
nugakoorija ruum,346,,
peale filtreid,281,,
peale osmoosiaparaati,349,,
piimapastööri veekraan,442,,
piiripunkti puhkeruum,1470,,
proovivõtu koht nr.10 (juustukatel),780,,
proovivõtu koht nr.11 (labor),780,,
proovivõtu koht nr.12 (vadakuvõi valmistuses),780,,
proovivõtu koht nr.13 (juuretise valmistuses),780,,
proovivõtu koht nr.8 (toorpiima vastuvõtt),780,,
proovivõtu kraan peale veepuhastusseadet,391,,
proovivõtu kraan peale veepuhastusseadet,1938,,
proovivõtukoht nr 2,1749,,
proovivõtukoht nr. 4.21 (proovivõtukoht 21),389,,
proovivõtukoht nr. 5.1,389,,
proovivõtukoht nr.7 (tööstusse sissetulev vesi),780,,
pudelivesi,1067,,
puhketuba,1484,,
pulbrite segamisruumi kraan,1012,,
pumbajaam,667,59.2052329,25.242534892454543
pumbajaamast pärast veetöötlust,2411,,
pumbamaja,865,59.1335871,26.2498673
pumbamaja kraan,1059,,
"pumbamaja puurkaev nr 1, peale rauaeraldusfiltrit",346,58.365911,26.67688145044248
"pumbamaja puurkaev nr 2, peale rauaeraldusfiltrit",346,58.365911,26.67688145044248
pumbamaja pärast filtreid,1435,,
pumbamaja trass nr 1,346,,
pumbamaja trass nr 2,346,,
"pumbamaja, pk 10149",975,,
pumbamajast (pk 8864),1012,,
pumpla,838,58.346632299999996,22.084177199999996
pumpla,1155,58.346632299999996,22.084177199999996
pumpla,1235,58.346632299999996,22.084177199999996
pumpla (väljund),1145,,
pumpla (väljuv),1484,,
pumpla väljund,922,,
puurkaev,650,57.8512295,26.827899610294118
puurkaev 10570,1011,,
puurkaev 17112,1020,,
puurkaev 4,1106,,
puurkaev 5,1106,,
puurkaev 8688,1019,,
puurkaev NR 5 (Ülase 2) peale filtrit,289,,
puurkaevust tulev trassi minev vesi,412,,
restorani köök,1493,,
"ridaelamu, Jänese tee 19-2",359,,
ruum 1101piima esmase tootmise ruum ET -05,1115,,
ruum 1106 pesuseadmete ruum - ET 07,1115,52.2451441,5.3801787
ruum 1201 A ( pakkimisruum) PP 03,1115,52.2451441,5.3801787
ruum 1203A kuivsegamise KS01,1115,52.2451441,5.3801787
ruum 1205 A pakkimis ruum - KP 04,1115,52.2451441,5.3801787
ruum 1205 B (rasva sulatus ruum) KP 05,1115,52.2451441,5.3801787
ruum 122A mikr/vitam.lisamise ruum UP-10,1115,52.2451441,5.3801787
ruum nr 1104 komponentide kaalumise ruum ET 10,1115,,
ruum nr.103 ( pulbritranspordi) UP 04,1115,,
söögiruum,766,,
söökla,571,58.5562308,25.5624587
söökla AS Mistra-Autex,638,,
tarbija veekraan,572,,
tootmishoone kraan nr 2,1012,,
tootmishoone söögituba,346,,
tootmishoone söögituba V73,346,,
tootmisosakond,278,,
tootmistsehh,807,59.0969106,25.35917584959266
tootmistsehh,1058,59.0969106,25.35917584959266
tootmistsehh,1085,59.0969106,25.35917584959266
tootmistsehh,1381,59.0969106,25.35917584959266
tootmistsehh,1484,59.0969106,25.35917584959266
"trassi vesi sisse, Painküla tööstus",349,,
tuba 507,192,51.7146768,5.2998647
tuba 520,192,51.7146768,5.2998647
tuudi pumpla,1209,,
töökoda,1184,58.9903,26.8806962
tööstusest,1439,,
tööstusruum,1524,,
ujula meeste duširuum,192,,
ujula naiste duširuum,192,,
vSpa ujula,276,,
vaimse Tervise Hooldekeskus Nõlvaku,276,59.44980475,24.686300626289025
veepuhastusjaam,962,59.4187192,24.77459895176198
veetöötlusjaam,239,59.45747765,24.431679350000003
veevärk,1298,58.36495175,25.629035391479817
veevõtukoht nr 5,278,,
veini filtreerimise ruum II korrus,346,,
veini filtreerimise ruum K45,346,,
veinikelder,346,59.4347852,24.7446776
veinimaja,346,,
veinimaja kontori puhkeruum V 44,346,,
vesi enne villimist,1067,39.4716868,29.85750195450923
vesi villimiskraanist,1067,,
villimiskraan enne tootmise alustamist,1067,,
Ädala Perearstikeskus OÜ,306,6.253252099999999,-75.59221670076977
Äksi küla korterelamu,381,59.11367935,25.167333303677275
"Ämari Lennubaas, AJ01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, BF01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, BJ01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, LogP standardkasarmu, AB02",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, QRA Õhuturbelennukite angaar (BE01)",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, TEH BD01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, ajateenijate kasarmu",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, angaar 2",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, eskadrilli operatsioonide keskus (SOC), BA01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, ladu AS01",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, lennubaasi staap, AN02",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, lennubaaside operatsioonide keskus (WOC)",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, meditsiinikeskus",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, päästedepoo",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, reisiterminal",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, sidekeskus",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, staabikasarmu (AB01)",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, söökla",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, transpordikeskus (AE01)",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, valvekeskus",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, välibaas (G02/1, boks 1)",1535,59.25388515,24.199340726242234
"Ämari Lennubaas, välibaas (G02/2, boks 2)",1535,59.25388515,24.199340726242234
